                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                0.40295,                0.45786,                 1.0357,                0.87637,                0.94545,                0.93496,                0.61293,                 1.2772,                0.66714,                 2.1028,              0.0004358,              0.0004358,              0.0004358
                     82,                0.44709,                0.46949,                 1.0502,                 0.9259,                0.90878,                0.94613,                0.61838,                  1.218,                0.64459,                 2.0421,               0.000416,               0.000416,               0.000416
                     83,                0.44093,                0.48735,                 1.0507,                 0.9208,                0.90909,                0.95876,                 0.6134,                  1.261,                0.66668,                 2.0735,              0.0003962,              0.0003962,              0.0003962
                     84,                0.43818,                0.48113,                 1.0498,                 0.9616,                0.91056,                0.93495,                0.64022,                  1.171,                0.60992,                 1.9572,              0.0003764,              0.0003764,              0.0003764
                     85,                0.43484,                0.47055,                 1.0437,                0.92684,                0.92146,                0.95646,                0.62325,                 1.2405,                0.64661,                 2.0344,              0.0003566,              0.0003566,              0.0003566
                     86,                0.43151,                0.45769,                 1.0387,                 0.9409,                0.90909,                0.95864,                0.68214,                  1.072,                0.57856,                 1.8267,              0.0003368,              0.0003368,              0.0003368
                     87,                0.42598,                0.48108,                 1.0535,                 0.9076,                0.94545,                0.95924,                 0.6322,                 1.2007,                 0.5836,                 2.0012,               0.000317,               0.000317,               0.000317
                     88,                0.43104,                0.47333,                 1.0462,                0.94495,                0.98182,                0.97954,                0.60407,                 1.2992,                0.59652,                 2.1489,              0.0002972,              0.0002972,              0.0002972
                     89,                0.41942,                0.45944,                 1.0484,                0.90991,                0.96364,                0.97615,                0.61232,                 1.2986,                0.60942,                 2.1799,              0.0002774,              0.0002774,              0.0002774
                     90,                0.39547,                0.43629,                 1.0294,                0.92946,                0.95832,                0.98279,                0.63425,                 1.2237,                0.60857,                 2.0195,              0.0002576,              0.0002576,              0.0002576
                     91,                0.38608,                 0.4128,                 1.0288,                0.92691,                 0.9224,                0.96881,                0.64717,                 1.2011,                0.60824,                 1.9829,              0.0002378,              0.0002378,              0.0002378
                     92,                0.35729,                0.38222,                 1.0162,                0.93419,                0.92727,                0.97342,                0.65686,                 1.1692,                0.61778,                 1.9372,               0.000218,               0.000218,               0.000218
                     93,                 0.3474,                0.34957,                0.99509,                0.94236,                0.94545,                0.97386,                0.67019,                 1.1419,                0.60399,                  1.927,              0.0001982,              0.0001982,              0.0001982
                     94,                0.34282,                0.33648,                 1.0034,                0.89352,                0.92727,                0.97159,                0.63673,                 1.2159,                0.61199,                 2.0299,              0.0001784,              0.0001784,              0.0001784
                     95,                0.40336,                0.41691,                 1.0531,                0.97878,                0.92727,                0.95791,                0.66337,                 1.1381,                0.60462,                 1.9331,              0.0001586,              0.0001586,              0.0001586
                     96,                0.34334,                0.33279,                 1.0056,                0.95857,                0.92727,                0.94155,                0.67031,                 1.1069,                0.59701,                 1.8777,              0.0001388,              0.0001388,              0.0001388
                     97,                0.35309,                0.35069,                 1.0026,                0.98071,                0.92453,                0.97395,                0.65635,                 1.1538,                  0.613,                 1.9276,               0.000119,               0.000119,               0.000119
                     98,                0.36498,                0.35635,                 1.0157,                0.96185,                0.91698,                0.97797,                0.66769,                 1.1297,                0.60811,                 1.9442,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.34077,                0.34764,                0.99542,                0.96099,                0.90909,                0.98135,                0.66965,                 1.1297,                0.59752,                 1.9346,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.32836,                0.30774,                0.98884,                0.92645,                0.92727,                0.98142,                0.66393,                 1.1273,                0.59121,                 1.9204,               5.96e-05,               5.96e-05,               5.96e-05
