                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.62161,                0.62691,                 1.1504,                0.85843,                 0.8821,                0.92164,                0.61504,                  1.261,                 0.8521,                 1.9374,              0.0013466,              0.0013466,              0.0013466
                     36,                0.63444,                0.59848,                 1.1451,                0.87163,                0.90909,                0.91853,                0.66683,                 1.0248,                0.77849,                 1.6394,              0.0013268,              0.0013268,              0.0013268
                     37,                0.64805,                 0.6376,                 1.1411,                 0.9052,                0.86808,                0.92103,                0.59844,                 1.2061,                0.85648,                 1.8405,               0.001307,               0.001307,               0.001307
                     38,                  0.636,                0.62724,                 1.1476,                0.94349,                0.81818,                0.91736,                 0.6294,                 1.1361,                0.84092,                 1.8405,              0.0012872,              0.0012872,              0.0012872
                     39,                0.60715,                0.58327,                 1.1173,                0.81949,                0.92727,                0.90341,                0.61349,                 1.1582,                0.75427,                 1.9052,              0.0012674,              0.0012674,              0.0012674
                     40,                0.61877,                0.61897,                 1.1368,                0.94499,                0.93717,                0.95779,                0.59323,                 1.2177,                 0.7084,                 1.8724,              0.0012476,              0.0012476,              0.0012476
                     41,                0.58865,                0.59151,                 1.1175,                0.85686,                0.89091,                0.95113,                0.66866,                 1.0849,                0.70832,                 1.7612,              0.0012278,              0.0012278,              0.0012278
                     42,                0.63489,                0.59603,                 1.1594,                0.90378,                0.94545,                0.96802,                0.60934,                 1.2549,                0.75419,                 2.0006,               0.001208,               0.001208,               0.001208
                     43,                0.58921,                0.59274,                 1.1182,                0.90012,                0.89091,                0.93083,                0.61471,                 1.1438,                0.81551,                 1.8374,              0.0011882,              0.0011882,              0.0011882
                     44,                0.59084,                0.57802,                 1.1284,                0.84076,                0.96004,                0.95274,                0.66211,                 1.0526,                0.71236,                 1.7793,              0.0011684,              0.0011684,              0.0011684
                     45,                0.54819,                0.56872,                 1.0982,                0.88024,                0.93558,                0.95019,                 0.6436,                 1.1308,                0.76086,                 1.8539,              0.0011486,              0.0011486,              0.0011486
                     46,                0.58475,                0.56043,                 1.1039,                0.92959,                0.96023,                  0.956,                0.64649,                 1.0601,                0.77312,                 1.7954,              0.0011288,              0.0011288,              0.0011288
                     47,                0.59924,                0.57373,                 1.1267,                0.90826,                0.94545,                0.95505,                0.68449,                0.96272,                0.69219,                 1.6355,               0.001109,               0.001109,               0.001109
                     48,                0.58215,                0.56607,                  1.111,                0.94439,                0.92625,                0.94121,                0.68143,                 1.0078,                0.70623,                 1.6984,              0.0010892,              0.0010892,              0.0010892
                     49,                0.55333,                0.54218,                 1.1113,                0.89839,                0.92727,                0.94479,                0.66877,                 1.0307,                0.75476,                 1.7488,              0.0010694,              0.0010694,              0.0010694
                     50,                0.53346,                0.52296,                    1.1,                0.90961,                0.91487,                 0.9753,                 0.6722,                 1.0948,                0.67779,                 1.8077,              0.0010496,              0.0010496,              0.0010496
                     51,                0.56707,                0.55034,                 1.1048,                0.86672,                0.92727,                 0.9628,                 0.6521,                 1.1053,                0.67266,                 1.7765,              0.0010298,              0.0010298,              0.0010298
                     52,                0.56447,                0.53298,                 1.1134,                0.84959,                0.92433,                0.90841,                0.66663,                 1.0415,                0.72011,                 1.7388,                0.00101,                0.00101,                0.00101
                     53,                0.55936,                0.55628,                 1.0873,                 0.8449,                0.90909,                0.92562,                 0.6617,                 1.0206,                0.71921,                 1.7113,              0.0009902,              0.0009902,              0.0009902
                     54,                0.56173,                0.53328,                 1.1007,                  0.849,                 0.9201,                0.95927,                0.68905,                 1.0016,                0.65707,                 1.6757,              0.0009704,              0.0009704,              0.0009704
                     55,                0.54969,                0.52208,                 1.0865,                0.97808,                0.87273,                0.96759,                0.69157,                 1.0387,                0.63384,                 1.7228,              0.0009506,              0.0009506,              0.0009506
                     56,                0.52844,                0.52038,                 1.0884,                0.92606,                0.83636,                0.92098,                0.66878,                 1.0082,                0.72066,                  1.691,              0.0009308,              0.0009308,              0.0009308
                     57,                0.52605,                0.52311,                  1.078,                0.92205,                0.89091,                0.95806,                0.69922,                0.94436,                0.67673,                 1.6286,               0.000911,               0.000911,               0.000911
                     58,                0.54558,                0.53523,                 1.0921,                 0.9725,                0.94545,                0.95905,                 0.6909,                 1.0368,                0.57992,                 1.7081,              0.0008912,              0.0008912,              0.0008912
                     59,                0.52288,                0.50116,                 1.0883,                0.96281,                0.94139,                0.96315,                0.69671,                 1.0425,                0.58207,                 1.7073,              0.0008714,              0.0008714,              0.0008714
                     60,                0.50711,                0.47905,                 1.0775,                0.92088,                0.92727,                0.93794,                0.65853,                 1.0886,                0.64317,                 1.7631,              0.0008516,              0.0008516,              0.0008516
                     61,                0.52275,                 0.5144,                 1.0806,                0.90807,                0.89809,                0.92218,                0.66746,                 1.0657,                0.60125,                 1.7519,              0.0008318,              0.0008318,              0.0008318
                     62,                0.52649,                 0.5128,                 1.0847,                0.92432,                0.88836,                0.92195,                0.68812,                0.99571,                 0.6585,                 1.6523,               0.000812,               0.000812,               0.000812
                     63,                0.52843,                0.49736,                 1.0842,                0.88061,                0.89091,                0.91865,                0.69966,                0.90232,                0.63552,                 1.5489,              0.0007922,              0.0007922,              0.0007922
                     64,                 0.5082,                0.49163,                 1.0691,                0.92567,                0.90576,                0.93001,                0.70235,                0.96228,                0.54345,                  1.626,              0.0007724,              0.0007724,              0.0007724
                     65,                0.50474,                0.48083,                 1.0679,                0.91043,                0.92404,                  0.952,                 0.7007,                0.97059,                0.57319,                 1.7074,              0.0007526,              0.0007526,              0.0007526
                     66,                 0.5048,                0.50888,                 1.0759,                0.97214,                0.89091,                0.93416,                0.64798,                 1.0418,                0.63691,                 1.7966,              0.0007328,              0.0007328,              0.0007328
                     67,                0.50123,                0.49449,                 1.0802,                0.98008,                0.89453,                0.96902,                0.68425,                0.97139,                 0.6001,                 1.6423,               0.000713,               0.000713,               0.000713
                     68,                0.49479,                0.47503,                 1.0704,                      1,                0.90636,                0.96727,                0.66376,                 1.0062,                0.59559,                  1.659,              0.0006932,              0.0006932,              0.0006932
                     69,                0.49891,                0.47166,                 1.0687,                0.94882,                0.90909,                0.97134,                0.68718,                0.98883,                0.63192,                 1.6708,              0.0006734,              0.0006734,              0.0006734
                     70,                0.50561,                0.46831,                 1.0725,                0.97757,                0.90909,                0.93879,                0.69171,                 1.0007,                0.61984,                 1.6981,              0.0006536,              0.0006536,              0.0006536
                     71,                0.52692,                0.47866,                 1.0831,                0.98108,                0.94275,                0.94251,                0.68293,                 1.0388,                0.59048,                 1.7243,              0.0006338,              0.0006338,              0.0006338
                     72,                0.50059,                0.47288,                 1.0681,                0.97721,                0.92727,                0.94374,                0.68682,                0.95755,                0.56534,                 1.6195,               0.000614,               0.000614,               0.000614
                     73,                0.52414,                0.48285,                 1.0736,                0.94536,                0.94378,                0.94813,                0.70582,                0.95706,                0.54318,                 1.6359,              0.0005942,              0.0005942,              0.0005942
                     74,                0.48797,                0.48007,                  1.046,                0.95785,                0.90909,                0.94355,                0.67562,                 1.0389,                0.55021,                 1.7253,              0.0005744,              0.0005744,              0.0005744
                     75,                0.47206,                0.44592,                 1.0468,                0.96145,                0.90686,                0.96088,                0.68824,                 1.0075,                0.57618,                  1.683,              0.0005546,              0.0005546,              0.0005546
                     76,                0.46939,                0.43675,                 1.0392,                0.95759,                0.89091,                0.95484,                0.68663,                 1.0093,                0.55907,                 1.6863,              0.0005348,              0.0005348,              0.0005348
                     77,                0.45789,                0.43517,                 1.0375,                0.92219,                0.89091,                0.95196,                0.67671,                 1.0274,                0.61013,                 1.7192,               0.000515,               0.000515,               0.000515
                     78,                0.45277,                0.44118,                 1.0448,                0.94045,                0.90909,                0.94919,                0.68242,                0.98647,                0.58527,                 1.6828,              0.0004952,              0.0004952,              0.0004952
                     79,                0.46767,                0.42697,                  1.039,                0.93235,                0.89091,                0.95191,                0.71957,                0.91756,                0.54398,                 1.6144,              0.0004754,              0.0004754,              0.0004754
                     80,                0.45593,                 0.4415,                 1.0288,                0.91226,                0.94523,                 0.9633,                0.72887,                0.89506,                0.52943,                 1.5658,              0.0004556,              0.0004556,              0.0004556
                     81,                0.46655,                0.45192,                 1.0458,                0.89621,                0.96364,                0.96372,                0.71111,                0.90223,                0.56216,                  1.545,              0.0004358,              0.0004358,              0.0004358
                     82,                 0.4562,                0.43904,                 1.0407,                0.89535,                0.94545,                0.96171,                0.70782,                0.91038,                0.58335,                 1.5616,               0.000416,               0.000416,               0.000416
                     83,                0.44452,                0.41548,                 1.0303,                0.91261,                0.90909,                0.91499,                0.69243,                0.90072,                 0.6107,                 1.5988,              0.0003962,              0.0003962,              0.0003962
                     84,                0.45861,                0.43742,                 1.0461,                0.95144,                0.89091,                0.92459,                 0.7006,                0.91647,                0.55035,                 1.6085,              0.0003764,              0.0003764,              0.0003764
                     85,                 0.4508,                0.44229,                 1.0358,                0.95398,                0.89091,                0.93494,                0.69996,                0.94515,                0.52303,                 1.6422,              0.0003566,              0.0003566,              0.0003566
                     86,                 0.4238,                0.42826,                 1.0195,                0.96211,                0.92333,                0.94024,                0.71549,                0.93999,                0.55624,                 1.6348,              0.0003368,              0.0003368,              0.0003368
                     87,                0.46274,                0.43741,                  1.052,                0.96294,                0.89091,                0.94489,                 0.7076,                 1.0052,                0.54399,                 1.6932,               0.000317,               0.000317,               0.000317
                     88,                0.44611,                0.44031,                 1.0316,                0.93651,                0.92727,                0.94487,                 0.7192,                0.93393,                0.55632,                 1.6212,              0.0002972,              0.0002972,              0.0002972
                     89,                0.43158,                0.41034,                 1.0299,                0.94265,                0.92727,                0.94756,                0.72558,                0.94278,                0.55733,                 1.6619,              0.0002774,              0.0002774,              0.0002774
                     90,                0.43465,                0.42962,                 1.0226,                 0.9279,                0.92727,                0.94594,                0.70823,                0.93743,                0.54111,                 1.6749,              0.0002576,              0.0002576,              0.0002576
                     91,                0.36186,                0.37869,                 1.0073,                0.98041,                0.94545,                0.95366,                0.70801,                0.94567,                0.56313,                 1.6577,              0.0002378,              0.0002378,              0.0002378
                     92,                0.33768,                0.33187,                0.99515,                0.97667,                0.92727,                0.94895,                0.70363,                0.95703,                0.57971,                 1.6468,               0.000218,               0.000218,               0.000218
                     93,                0.34223,                0.32217,                0.98726,                0.98056,                0.91735,                0.95745,                 0.7014,                0.95676,                0.58839,                 1.6517,              0.0001982,              0.0001982,              0.0001982
                     94,                0.34144,                0.31733,                0.98447,                0.89775,                0.92727,                0.93387,                0.69522,                0.96258,                0.57639,                 1.6846,              0.0001784,              0.0001784,              0.0001784
                     95,                0.31859,                0.30629,                0.97162,                0.92601,                0.94545,                0.93799,                0.70888,                0.92232,                0.56104,                 1.6289,              0.0001586,              0.0001586,              0.0001586
                     96,                0.32541,                0.31264,                0.97533,                0.92851,                 0.9446,                0.93448,                0.71103,                0.90314,                0.56635,                 1.6353,              0.0001388,              0.0001388,              0.0001388
                     97,                0.31825,                0.29066,                0.97158,                0.91869,                0.92727,                0.93134,                0.70907,                0.89471,                0.56238,                 1.6257,               0.000119,               0.000119,               0.000119
                     98,                0.32062,                0.29734,                0.98403,                0.91859,                0.92727,                0.93125,                0.70999,                 0.8781,                0.55665,                 1.5857,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.31458,                0.30073,                0.97391,                0.92717,                0.92586,                0.93188,                0.70095,                0.89575,                0.56883,                 1.5928,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.30728,                0.28667,                0.95752,                0.91711,                0.90909,                 0.9304,                0.70774,                0.90381,                 0.5804,                 1.6044,               5.96e-05,               5.96e-05,               5.96e-05
