                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.5222,                 1.2382,                 1.1315,                0.34721,                0.69767,                0.50293,                0.25332,                 1.7998,                 1.7296,                 2.5294,             0.00084162,             0.00084162,             0.00084162
                     36,                0.52811,                 1.2076,                 1.1431,                0.41948,                0.66455,                0.54802,                0.26557,                 2.0538,                 1.8197,                 2.8924,             0.00082925,             0.00082925,             0.00082925
                     37,                0.51426,                 1.2097,                 1.1367,                0.38564,                0.63674,                0.48519,                0.20314,                 2.3981,                 1.9626,                 3.3288,             0.00081688,             0.00081688,             0.00081688
                     38,                0.51352,                 1.1914,                 1.1329,                0.45079,                0.64238,                0.61895,                0.30662,                 1.7459,                 1.6092,                  2.493,              0.0008045,              0.0008045,              0.0008045
                     39,                0.50855,                 1.1932,                 1.1382,                0.45138,                0.71113,                0.53395,                0.25782,                 2.0162,                 1.6773,                 2.8074,             0.00079213,             0.00079213,             0.00079213
                     40,                0.50007,                 1.1745,                 1.1254,                0.49784,                0.54682,                0.55382,                0.24234,                 2.1297,                 1.8508,                 2.9855,             0.00077975,             0.00077975,             0.00077975
                     41,                0.48496,                 1.1502,                 1.1159,                0.32987,                0.65206,                0.46332,                0.22237,                 2.0018,                 2.0166,                 2.8466,             0.00076738,             0.00076738,             0.00076738
                     42,                0.49651,                 1.1256,                 1.1203,                0.46167,                0.61374,                  0.528,                0.23593,                 2.2809,                  1.519,                  3.277,               0.000755,               0.000755,               0.000755
                     43,                0.48678,                 1.1279,                 1.1217,                0.44456,                0.64585,                0.53622,                0.27196,                 2.0056,                 1.6482,                 2.8359,             0.00074263,             0.00074263,             0.00074263
                     44,                0.48575,                  1.147,                 1.1195,                0.43425,                0.59213,                 0.5147,                0.28196,                 1.7108,                 1.5444,                 2.4897,             0.00073025,             0.00073025,             0.00073025
                     45,                0.47842,                 1.1175,                 1.1105,                0.47882,                 0.6371,                0.57294,                0.26947,                 1.9853,                 1.7928,                 2.8068,             0.00071788,             0.00071788,             0.00071788
                     46,                  0.484,                 1.1303,                 1.1181,                0.37492,                0.66263,                0.48266,                0.25075,                 1.9213,                 1.8362,                 2.7774,              0.0007055,              0.0007055,              0.0007055
                     47,                0.48769,                 1.1287,                 1.1186,                0.57958,                0.69516,                0.65778,                0.35138,                 1.7256,                 1.4737,                 2.4489,             0.00069313,             0.00069313,             0.00069313
                     48,                0.46539,                 1.0848,                 1.1026,                0.44948,                0.54965,                  0.503,                0.22628,                 2.1045,                 1.8543,                 2.9959,             0.00068075,             0.00068075,             0.00068075
                     49,                0.48261,                 1.1077,                 1.1134,                0.64309,                0.64702,                0.70196,                0.34438,                 1.8458,                 1.4539,                 2.6766,             0.00066838,             0.00066838,             0.00066838
                     50,                 0.4725,                 1.0685,                  1.097,                0.52077,                0.63444,                0.57837,                0.24267,                 2.1968,                 1.7369,                 3.1765,               0.000656,               0.000656,               0.000656
                     51,                 0.4796,                 1.0554,                 1.1123,                0.45053,                0.72365,                0.52469,                0.26431,                 1.8941,                 1.5849,                 2.8065,             0.00064362,             0.00064362,             0.00064362
                     52,                0.46477,                 1.0572,                 1.0965,                0.42172,                0.65066,                0.57398,                0.26516,                 2.0984,                 1.6297,                 2.7719,             0.00063125,             0.00063125,             0.00063125
                     53,                 0.4605,                 1.0329,                 1.1001,                0.57745,                0.61529,                0.61268,                0.29365,                 1.8234,                 1.5222,                 2.5911,             0.00061887,             0.00061887,             0.00061887
                     54,                 0.4554,                 1.0537,                 1.0984,                0.46416,                 0.5957,                0.56921,                0.29897,                 1.8225,                 1.6107,                 2.6539,              0.0006065,              0.0006065,              0.0006065
                     55,                  0.455,                 1.0395,                 1.0944,                0.35844,                0.65992,                0.49308,                0.23071,                 2.0802,                 1.8724,                 2.9538,             0.00059413,             0.00059413,             0.00059413
                     56,                0.45465,                 1.0316,                 1.0972,                0.60897,                0.61452,                0.70444,                0.38347,                 1.7595,                 1.3792,                   2.58,             0.00058175,             0.00058175,             0.00058175
                     57,                0.44182,                 1.0293,                 1.0896,                0.59945,                0.70307,                0.72373,                 0.3894,                 1.7494,                 1.4242,                 2.4101,             0.00056938,             0.00056938,             0.00056938
                     58,                0.45625,                0.97199,                 1.0906,                0.60466,                0.63639,                0.69022,                0.35602,                 1.7521,                 1.3742,                 2.5293,               0.000557,               0.000557,               0.000557
                     59,                0.44697,                 1.0046,                 1.1056,                0.66703,                0.57212,                0.66468,                0.33302,                 1.8266,                 1.6034,                 2.5709,             0.00054463,             0.00054463,             0.00054463
                     60,                0.44701,                 1.0002,                 1.0961,                0.65279,                0.67535,                  0.711,                0.38482,                 1.6987,                 1.3166,                 2.4179,             0.00053225,             0.00053225,             0.00053225
                     61,                0.44013,                0.97121,                 1.0875,                 0.7056,                0.49763,                0.62354,                0.25998,                 2.1968,                 1.4724,                 3.3956,             0.00051988,             0.00051988,             0.00051988
