                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.70628,                0.75933,                 1.0948,                0.26229,                0.44587,                0.36204,                0.29558,                0.95414,                 2.5358,                 1.2839,              0.0006733,              0.0006733,              0.0006733
                     36,                0.72615,                0.76871,                 1.1031,                0.48763,                0.36567,                0.38367,                0.32523,                0.89526,                 2.4265,                 1.2748,              0.0006634,              0.0006634,              0.0006634
                     37,                0.75387,                0.73117,                 1.1018,                0.57017,                0.40046,                0.43729,                0.36237,                 1.0064,                 2.2468,                 1.3941,              0.0006535,              0.0006535,              0.0006535
                     38,                 0.7549,                0.74867,                 1.0997,                0.58625,                0.41074,                0.45671,                0.39879,                0.91759,                 2.2183,                 1.2429,              0.0006436,              0.0006436,              0.0006436
                     39,                0.73382,                0.72825,                 1.0919,                0.37943,                0.45111,                0.41647,                0.35724,                0.96578,                 2.5141,                 1.2971,              0.0006337,              0.0006337,              0.0006337
                     40,                0.67214,                0.72436,                 1.0596,                0.58283,                  0.252,                 0.3894,                0.34298,                 0.8431,                 2.5495,                 1.2083,              0.0006238,              0.0006238,              0.0006238
                     41,                0.68028,                0.68923,                 1.0545,                0.47858,                 0.3309,                0.33658,                0.27641,                0.90784,                  2.731,                 1.2597,              0.0006139,              0.0006139,              0.0006139
                     42,                0.67278,                0.67014,                 1.0558,                0.37148,                0.38507,                0.33514,                0.28396,                0.93866,                 2.8212,                 1.2926,               0.000604,               0.000604,               0.000604
                     43,                0.68525,                0.69094,                 1.0714,                 0.4206,                0.36228,                0.36159,                0.30985,                0.96847,                 2.5804,                 1.2881,              0.0005941,              0.0005941,              0.0005941
                     44,                0.67544,                0.69592,                 1.0544,                0.41582,                0.38153,                0.39088,                0.34049,                0.85067,                  2.317,                 1.1885,              0.0005842,              0.0005842,              0.0005842
                     45,                0.69954,                0.66375,                 1.0546,                0.26675,                0.46975,                0.35064,                0.29794,                0.91243,                 2.5411,                  1.267,              0.0005743,              0.0005743,              0.0005743
                     46,                0.69607,                0.67563,                  1.049,                0.24879,                0.46983,                0.32962,                0.27341,                0.98128,                 2.5985,                 1.3084,              0.0005644,              0.0005644,              0.0005644
                     47,                0.64084,                0.62647,                 1.0538,                 0.4422,                0.39646,                  0.427,                0.38361,                0.88714,                 2.3918,                 1.2573,              0.0005545,              0.0005545,              0.0005545
                     48,                0.67628,                0.65638,                 1.0514,                0.39823,                0.46885,                0.42229,                0.37229,                0.94763,                 2.3859,                 1.2905,              0.0005446,              0.0005446,              0.0005446
                     49,                0.68014,                0.62377,                  1.043,                 0.3972,                 0.4912,                0.42728,                0.37359,                0.90804,                 2.2808,                 1.2453,              0.0005347,              0.0005347,              0.0005347
                     50,                0.68247,                0.65715,                 1.0544,                 0.4807,                0.38318,                0.42615,                0.38321,                0.82474,                 2.4604,                 1.1984,              0.0005248,              0.0005248,              0.0005248
                     51,                0.63408,                0.61648,                 1.0295,                0.39206,                0.45666,                0.42161,                0.37484,                0.89287,                 2.5499,                  1.238,              0.0005149,              0.0005149,              0.0005149
                     52,                0.63559,                0.58612,                 1.0327,                0.52431,                0.28299,                0.35718,                0.31181,                0.89936,                 2.6515,                 1.2369,               0.000505,               0.000505,               0.000505
                     53,                0.63369,                0.57448,                 1.0199,                0.58322,                0.25452,                0.39636,                0.35652,                0.88318,                 2.6696,                 1.2206,              0.0004951,              0.0004951,              0.0004951
                     54,                0.66571,                0.59079,                  1.027,                0.51675,                0.39761,                0.42991,                0.37698,                0.86837,                 2.3775,                 1.2271,              0.0004852,              0.0004852,              0.0004852
                     55,                0.62268,                0.59738,                 1.0376,                0.49327,                0.41352,                0.45296,                0.39373,                0.85829,                 2.2089,                 1.1982,              0.0004753,              0.0004753,              0.0004753
                     56,                0.63919,                0.60274,                 1.0327,                0.59622,                0.36823,                0.46032,                0.39748,                0.91009,                    2.3,                 1.2369,              0.0004654,              0.0004654,              0.0004654
                     57,                0.60809,                0.57284,                  1.029,                0.47837,                0.46664,                0.50032,                0.43568,                0.87392,                 2.2277,                 1.2081,              0.0004555,              0.0004555,              0.0004555
                     58,                0.61352,                0.57223,                 1.0223,                0.45671,                0.53215,                0.46285,                0.42277,                 0.8056,                 2.2612,                 1.1567,              0.0004456,              0.0004456,              0.0004456
                     59,                0.61853,                0.56897,                 1.0088,                0.41154,                0.48581,                0.43921,                 0.3944,                0.82279,                 2.2976,                 1.1765,              0.0004357,              0.0004357,              0.0004357
                     60,                0.60183,                0.55695,                 1.0147,                 0.4378,                0.50794,                0.49907,                 0.4295,                0.86893,                 2.1086,                 1.2078,              0.0004258,              0.0004258,              0.0004258
                     61,                0.59213,                0.56171,                 1.0138,                0.36391,                0.56727,                0.44364,                0.38709,                0.90188,                 2.3154,                 1.2156,              0.0004159,              0.0004159,              0.0004159
                     62,                0.61384,                0.55302,                 1.0158,                0.43167,                0.40734,                0.40567,                0.34716,                0.89418,                 2.3495,                 1.2395,               0.000406,               0.000406,               0.000406
                     63,                0.61074,                0.55962,                 1.0306,                0.36762,                0.41974,                0.41898,                0.36114,                0.96993,                 2.3541,                 1.2825,              0.0003961,              0.0003961,              0.0003961
                     64,                 0.6199,                0.56134,                  1.023,                0.42927,                0.51646,                0.46919,                0.40865,                0.88374,                 2.2186,                 1.2459,              0.0003862,              0.0003862,              0.0003862
                     65,                0.57835,                0.52041,                0.99897,                0.43904,                0.46783,                0.49087,                0.43779,                 0.8493,                 2.1563,                 1.2262,              0.0003763,              0.0003763,              0.0003763
                     66,                0.59704,                0.52223,                 1.0124,                 0.4355,                0.35106,                0.40267,                0.35552,                0.88762,                  2.482,                 1.2704,              0.0003664,              0.0003664,              0.0003664
                     67,                0.57064,                0.52709,                  1.004,                0.27459,                0.41261,                0.36532,                0.32206,                0.85968,                 2.4687,                 1.2287,              0.0003565,              0.0003565,              0.0003565
                     68,                0.60522,                0.52017,                 1.0189,                0.30444,                0.45145,                0.37408,                0.33185,                0.84753,                 2.5008,                 1.2119,              0.0003466,              0.0003466,              0.0003466
                     69,                0.60445,                0.52026,                 1.0006,                 0.3769,                0.34663,                0.36264,                0.31949,                0.87116,                 2.5577,                 1.2414,              0.0003367,              0.0003367,              0.0003367
                     70,                0.57909,                0.50329,                0.99429,                0.29831,                0.49775,                0.35519,                0.30753,                0.87149,                  2.526,                 1.2346,              0.0003268,              0.0003268,              0.0003268
                     71,                0.57501,                0.51343,                 1.0145,                 0.3232,                0.42618,                 0.3617,                0.31873,                0.84668,                 2.5621,                 1.2116,              0.0003169,              0.0003169,              0.0003169
                     72,                0.59332,                0.52446,                0.99547,                0.48607,                0.37968,                0.37548,                0.33398,                0.84262,                  2.519,                 1.1947,               0.000307,               0.000307,               0.000307
                     73,                0.57285,                0.50889,                 1.0022,                0.43572,                0.37968,                0.38576,                0.33249,                0.87898,                 2.5549,                 1.2043,              0.0002971,              0.0002971,              0.0002971
                     74,                0.56241,                0.51917,                 1.0024,                0.30423,                0.39488,                0.39001,                0.34663,                0.83738,                 2.5098,                 1.1837,              0.0002872,              0.0002872,              0.0002872
                     75,                0.57769,                0.48628,                0.99153,                0.36919,                0.41702,                0.38416,                0.34326,                0.85188,                 2.5617,                 1.2017,              0.0002773,              0.0002773,              0.0002773
                     76,                0.54683,                0.49177,                0.99347,                0.33283,                0.41842,                0.38944,                0.33629,                0.90301,                 2.6669,                 1.2224,              0.0002674,              0.0002674,              0.0002674
                     77,                0.53114,                0.47492,                0.99172,                0.45168,                0.38481,                0.39965,                0.35727,                0.83266,                  2.515,                 1.1844,              0.0002575,              0.0002575,              0.0002575
                     78,                0.55701,                0.49706,                 1.0073,                0.39126,                0.53512,                0.44005,                0.38461,                0.86316,                 2.2782,                  1.204,              0.0002476,              0.0002476,              0.0002476
                     79,                0.52729,                0.47496,                0.97638,                 0.3976,                0.42801,                0.41199,                0.36989,                 0.8396,                 2.2962,                 1.1923,              0.0002377,              0.0002377,              0.0002377
                     80,                0.55711,                0.47001,                0.98969,                 0.2904,                0.43331,                0.38168,                0.34699,                0.84991,                 2.3972,                 1.2132,              0.0002278,              0.0002278,              0.0002278
                     81,                0.54817,                0.47853,                0.98885,                0.29228,                0.42417,                0.37624,                0.33887,                0.84101,                   2.37,                  1.206,              0.0002179,              0.0002179,              0.0002179
                     82,                0.50933,                0.44453,                0.96047,                0.26725,                0.45468,                0.38653,                0.34401,                0.87649,                 2.4365,                 1.2377,               0.000208,               0.000208,               0.000208
                     83,                0.54922,                0.47484,                0.98042,                0.27399,                0.43296,                0.39681,                0.34895,                0.89484,                 2.4921,                 1.2478,              0.0001981,              0.0001981,              0.0001981
                     84,                0.54685,                0.46231,                 1.0007,                0.31221,                0.50615,                0.40548,                0.36481,                0.88018,                 2.4708,                 1.2524,              0.0001882,              0.0001882,              0.0001882
                     85,                0.53605,                0.46189,                0.97606,                0.30187,                0.53266,                0.39387,                 0.3597,                0.84762,                 2.4272,                 1.2231,              0.0001783,              0.0001783,              0.0001783
                     86,                0.52668,                0.46348,                0.98108,                0.30476,                 0.5171,                0.38492,                0.34378,                0.87178,                  2.439,                  1.221,              0.0001684,              0.0001684,              0.0001684
                     87,                0.52222,                0.44877,                0.98381,                0.28317,                0.49917,                0.37647,                0.33199,                0.88697,                 2.3945,                 1.2222,              0.0001585,              0.0001585,              0.0001585
                     88,                0.51341,                0.44298,                0.96921,                0.46309,                0.33799,                0.41597,                0.37475,                0.83746,                   2.32,                 1.1885,              0.0001486,              0.0001486,              0.0001486
                     89,                0.51262,                0.44477,                0.98682,                0.41924,                0.41298,                0.42586,                0.38419,                0.85819,                 2.3228,                 1.1977,              0.0001387,              0.0001387,              0.0001387
                     90,                0.52668,                0.44612,                0.96603,                0.41041,                0.44896,                0.43425,                0.38056,                0.89424,                 2.3602,                 1.2213,              0.0001288,              0.0001288,              0.0001288
                     91,                0.41807,                0.40324,                0.91625,                0.39486,                0.42485,                0.42276,                0.37821,                0.90352,                 2.4199,                  1.221,              0.0001189,              0.0001189,              0.0001189
                     92,                0.41159,                0.40293,                 0.9086,                0.37436,                0.48353,                0.45139,                0.40154,                0.88791,                  2.474,                 1.2321,               0.000109,               0.000109,               0.000109
                     93,                0.41269,                0.38917,                0.92052,                0.37079,                0.47686,                0.45818,                0.40761,                0.88138,                  2.499,                 1.2352,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.39625,                0.38484,                0.90985,                0.47945,                0.38523,                0.45239,                0.40268,                0.87663,                 2.4729,                 1.2261,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                0.38797,                0.37753,                0.88448,                0.45659,                0.38666,                0.43625,                 0.3875,                0.87026,                 2.4722,                 1.2235,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.38383,                0.37772,                0.89802,                0.33885,                0.47248,                0.42074,                0.37391,                0.84076,                 2.4637,                 1.2011,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                 0.3868,                 0.3569,                0.89616,                0.33824,                0.47816,                0.41751,                0.37277,                0.84801,                 2.4662,                 1.2021,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                0.38468,                0.36448,                0.90261,                0.33117,                0.47897,                0.39963,                0.35955,                0.85121,                  2.504,                 1.1993,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.38973,                0.36513,                0.89277,                0.32556,                0.47453,                0.39225,                0.35227,                  0.847,                 2.5269,                 1.1944,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                0.36764,                0.35566,                 0.8909,                0.32715,                0.47081,                0.39354,                0.35545,                0.84439,                 2.5304,                 1.1885,               2.98e-05,               2.98e-05,               2.98e-05
