                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.0306,                0.95914,                 1.4769,                0.67041,                0.75461,                0.72159,                0.39307,                 1.4906,                 1.3029,                 2.1785,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.0301,                 0.9553,                 1.4729,                0.89542,                0.77419,                0.85567,                0.52027,                 1.4298,                 1.0011,                 2.1454,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.0786,                0.98673,                  1.512,                0.83639,                0.70968,                0.79993,                0.46755,                  1.496,                 1.0007,                 2.1901,               0.001307,               0.001307,               0.001307
                     38,                 1.0346,                0.94642,                 1.4755,                0.85454,                0.77419,                0.84542,                0.48499,                  1.488,                  1.133,                 2.0469,              0.0012872,              0.0012872,              0.0012872
                     39,                0.97309,                0.87646,                 1.4381,                0.81358,                0.77428,                0.79483,                0.46006,                 1.4589,                 1.0432,                 2.1009,              0.0012674,              0.0012674,              0.0012674
                     40,                  1.044,                0.90767,                 1.4893,                0.87956,                0.82453,                0.86748,                0.56435,                 1.3551,                0.93201,                 1.9773,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.0159,                0.91501,                 1.4493,                0.86369,                0.80645,                0.86806,                0.53015,                 1.4323,                0.93172,                 2.0948,              0.0012278,              0.0012278,              0.0012278
                     42,                0.97056,                0.86676,                 1.4196,                0.85609,                0.79032,                0.79186,                0.48363,                 1.4183,                 1.0623,                 2.1536,               0.001208,               0.001208,               0.001208
                     43,                0.96624,                0.81204,                 1.4094,                0.81558,                0.78468,                0.80688,                0.48761,                 1.5159,                 1.1764,                 2.2787,              0.0011882,              0.0011882,              0.0011882
                     44,                0.97298,                0.82547,                 1.4179,                0.80775,                 0.7455,                0.77787,                0.46191,                 1.4541,                0.99835,                 2.1348,              0.0011684,              0.0011684,              0.0011684
                     45,                0.95095,                0.85163,                 1.4223,                 0.8821,                0.79032,                0.83226,                0.47691,                 1.4294,                0.99256,                 2.0728,              0.0011486,              0.0011486,              0.0011486
                     46,                0.92656,                0.83612,                 1.3828,                0.82451,                0.77419,                0.79408,                0.46539,                 1.5077,                 1.1306,                 2.1353,              0.0011288,              0.0011288,              0.0011288
                     47,                0.97709,                0.86155,                 1.4181,                0.77064,                 0.7587,                0.80464,                0.44511,                  1.495,                 1.0147,                 2.0723,               0.001109,               0.001109,               0.001109
                     48,                0.96408,                0.80412,                 1.4107,                0.85525,                0.76242,                0.81175,                0.41616,                 1.6643,                 1.0938,                 2.2614,              0.0010892,              0.0010892,              0.0010892
                     49,                0.95948,                0.83588,                 1.4014,                0.86209,                0.70584,                  0.727,                0.44359,                 1.5349,                 1.2885,                  2.235,              0.0010694,              0.0010694,              0.0010694
                     50,                0.91529,                 0.7894,                 1.3586,                0.79652,                0.75806,                0.78126,                0.46819,                 1.4961,                 1.0362,                 2.1575,              0.0010496,              0.0010496,              0.0010496
                     51,                0.91734,                0.77719,                 1.3769,                 0.7891,                0.85484,                 0.8353,                0.47524,                 1.5038,                0.92211,                 2.1331,              0.0010298,              0.0010298,              0.0010298
                     52,                0.91736,                0.79683,                 1.3783,                0.92307,                0.77407,                 0.8281,                0.48085,                 1.4914,                0.99157,                 2.0709,                0.00101,                0.00101,                0.00101
                     53,                0.89277,                0.77033,                 1.3521,                 0.8894,                0.80645,                0.85009,                0.45679,                 1.5547,                0.97412,                 2.2509,              0.0009902,              0.0009902,              0.0009902
                     54,                0.90272,                0.77632,                 1.3559,                0.86795,                0.74208,                0.81744,                0.48504,                 1.5663,                 1.0908,                 2.2817,              0.0009704,              0.0009704,              0.0009704
                     55,                0.86529,                0.76964,                 1.3394,                 0.8617,                0.79032,                0.82764,                 0.5145,                 1.4314,                0.91381,                 2.0713,              0.0009506,              0.0009506,              0.0009506
                     56,                0.89661,                0.74486,                  1.347,                0.84143,                0.77033,                0.82044,                0.48399,                 1.4209,                0.88342,                 2.1004,              0.0009308,              0.0009308,              0.0009308
                     57,                0.82813,                0.70089,                 1.3292,                0.89454,                0.69355,                0.79993,                0.49384,                 1.4912,                 1.0318,                 2.3009,               0.000911,               0.000911,               0.000911
                     58,                0.85965,                0.73175,                 1.3332,                0.89149,                0.82258,                0.83322,                0.50822,                 1.4737,                0.93828,                  2.213,              0.0008912,              0.0008912,              0.0008912
                     59,                0.84405,                 0.7326,                  1.317,                0.82306,                0.82534,                0.83561,                0.48625,                 1.4481,                0.96253,                 2.1623,              0.0008714,              0.0008714,              0.0008714
                     60,                0.82427,                0.70038,                 1.3153,                0.87899,                0.82017,                0.80914,                0.47976,                 1.4215,                0.92927,                 2.0743,              0.0008516,              0.0008516,              0.0008516
                     61,                 0.8164,                0.69043,                 1.2899,                  0.891,                0.83871,                 0.8404,                0.51623,                 1.4767,                0.88575,                 2.1069,              0.0008318,              0.0008318,              0.0008318
