                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.66522,                0.59329,                 1.1123,                0.92917,                0.88608,                0.91825,                0.46232,                 1.6454,                0.73156,                 1.9939,              0.0006932,              0.0006932,              0.0006932
                     36,                0.65781,                0.57465,                 1.1157,                 0.9176,                 0.8481,                0.86822,                0.45207,                  1.681,                0.72756,                 2.0947,              0.0006536,              0.0006536,              0.0006536
                     37,                0.65577,                0.58315,                 1.1094,                0.94503,                0.87049,                0.91994,                0.49314,                 1.5906,                0.65323,                 1.9833,               0.000614,               0.000614,               0.000614
                     38,                0.63155,                0.57308,                 1.1036,                0.94107,                0.80861,                   0.86,                0.45566,                 1.6699,                0.72661,                 2.0449,              0.0005744,              0.0005744,              0.0005744
                     39,                0.65101,                0.58434,                 1.1049,                0.89933,                0.89873,                0.87342,                0.46625,                 1.6221,                0.67239,                 2.0467,              0.0005348,              0.0005348,              0.0005348
                     40,                0.62978,                 0.5592,                 1.0875,                0.93807,                0.89873,                0.90472,                0.49386,                  1.622,                0.65231,                 2.0223,              0.0004952,              0.0004952,              0.0004952
                     41,                0.61453,                0.50652,                 1.0975,                0.86883,                0.86076,                0.83673,                0.44907,                 1.6753,                0.72176,                 2.0695,              0.0004556,              0.0004556,              0.0004556
                     42,                0.57464,                0.46305,                 1.0699,                0.90217,                0.87342,                0.87822,                0.46598,                 1.6759,                0.73766,                 2.0896,               0.000416,               0.000416,               0.000416
                     43,                0.56984,                0.45925,                 1.0712,                0.83906,                0.85796,                0.85561,                0.41772,                 1.7494,                0.73138,                 2.1734,              0.0003764,              0.0003764,              0.0003764
                     44,                0.55811,                0.46013,                 1.0642,                0.94085,                0.91139,                0.91845,                  0.498,                 1.5943,                0.62288,                 2.0174,              0.0003368,              0.0003368,              0.0003368
                     45,                0.54215,                0.43837,                 1.0517,                0.94283,                0.91139,                0.92772,                0.52012,                 1.5537,                0.63664,                 1.9822,              0.0002972,              0.0002972,              0.0002972
                     46,                0.56083,                0.44108,                 1.0611,                0.94242,                0.89873,                0.94369,                0.48075,                 1.6338,                0.64595,                 2.0907,              0.0002576,              0.0002576,              0.0002576
                     47,                0.54508,                0.43039,                 1.0522,                0.93402,                0.89601,                0.91219,                0.48977,                 1.5704,                0.67195,                 2.0132,               0.000218,               0.000218,               0.000218
                     48,                0.51891,                0.40489,                 1.0313,                0.95547,                0.89873,                0.91514,                0.50087,                 1.5988,                 0.6434,                 2.0473,              0.0001784,              0.0001784,              0.0001784
                     49,                0.51904,                0.41342,                 1.0342,                0.95634,                0.89873,                0.91719,                 0.5164,                 1.5386,                0.62818,                  1.984,              0.0001388,              0.0001388,              0.0001388
                     50,                0.49501,                0.40236,                 1.0188,                0.95911,                0.89076,                 0.9174,                0.50598,                 1.5675,                0.63426,                 2.0275,               9.92e-05,               9.92e-05,               9.92e-05
