                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.7396,                 1.8209,                 1.9346,                0.58198,                0.58333,                 0.5487,                0.21665,                 2.1311,                 1.8213,                 2.5113,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.7213,                 1.8396,                 1.9523,                0.55224,                0.57407,                0.52991,                0.21546,                 2.0924,                 1.8321,                 2.5158,              0.0013466,              0.0013466,              0.0013466
                     36,                  1.757,                 1.8484,                 1.9428,                0.46379,                0.50926,                0.43144,                0.13267,                 2.3855,                 1.9551,                 2.8137,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.7151,                 1.8431,                 1.9182,                0.68726,                0.57407,                 0.6053,                0.23463,                  2.079,                 1.7635,                 2.6161,               0.001307,               0.001307,               0.001307
                     38,                  1.696,                 1.8163,                 1.9109,                0.60955,                0.57407,                0.61358,                0.22796,                 2.0602,                 1.7637,                 2.5831,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.7199,                 1.7635,                 1.8948,                0.62728,                 0.5463,                0.57516,                0.21225,                 2.0571,                 1.7755,                 2.4837,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.6804,                 1.8692,                 1.9012,                0.58143,                0.53704,                0.57068,                0.19296,                 2.1444,                 1.8846,                 2.5979,              0.0012476,              0.0012476,              0.0012476
                     41,                   1.61,                 1.7246,                 1.8391,                0.69678,                0.46296,                0.54149,                0.19798,                 2.1492,                 1.8696,                 2.5149,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.6468,                 1.7138,                 1.8548,                0.64108,                0.62847,                0.63688,                0.25527,                 2.1154,                 1.6964,                 2.4975,               0.001208,               0.001208,               0.001208
                     43,                 1.6528,                 1.6709,                 1.8331,                0.72536,                0.62963,                0.66443,                0.26514,                 2.0768,                 1.5883,                  2.513,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.6688,                 1.6998,                  1.834,                0.70954,                0.56481,                0.62038,                0.25465,                 2.0716,                 1.8243,                 2.5484,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.6526,                 1.6945,                 1.8361,                0.70762,                0.58265,                0.61928,                0.23266,                 2.0327,                 1.8772,                 2.5437,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.6547,                 1.7199,                 1.8673,                0.68785,                0.57131,                0.59054,                0.21776,                 2.0808,                  1.852,                 2.6111,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.6047,                  1.614,                 1.8157,                 0.7304,                 0.5519,                0.64709,                0.24173,                 2.0607,                 1.6935,                 2.4882,               0.001109,               0.001109,               0.001109
                     48,                 1.6277,                 1.6627,                 1.7958,                0.67983,                0.50926,                0.59776,                0.24011,                 2.0893,                 1.8475,                 2.4707,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.6233,                 1.6146,                 1.8303,                0.76321,                0.59259,                0.61865,                0.25899,                 2.0448,                 1.7169,                 2.4632,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.6445,                 1.6603,                 1.7885,                0.50693,                0.50456,                0.49828,                0.15267,                 2.4116,                 2.0148,                 2.7191,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.6342,                  1.659,                 1.8216,                0.65688,                0.64815,                0.61331,                 0.2649,                 2.0142,                  1.691,                 2.4911,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.5994,                 1.6491,                 1.8031,                0.74525,                0.58333,                0.67206,                0.25705,                  2.037,                 1.7239,                 2.4863,                0.00101,                0.00101,                0.00101
                     53,                 1.5835,                 1.5659,                 1.7869,                0.58446,                0.65741,                 0.6392,                0.27963,                 1.9881,                 1.7242,                 2.4526,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.5917,                 1.5437,                 1.7776,                 0.7394,                0.56481,                0.65668,                  0.279,                 1.9971,                 1.6843,                  2.467,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.5282,                 1.5053,                 1.7456,                 0.6488,                0.62963,                0.64018,                0.28714,                 2.0593,                 1.5735,                 2.4865,              0.0009506,              0.0009506,              0.0009506
                     56,                  1.599,                 1.5588,                 1.7741,                0.70103,                0.64815,                0.67996,                0.28115,                 2.0093,                 1.5998,                 2.4627,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.5987,                 1.5777,                 1.8017,                0.66672,                0.64831,                 0.6675,                0.30735,                 1.9511,                 1.5823,                 2.4344,               0.000911,               0.000911,               0.000911
                     58,                 1.5659,                 1.5233,                 1.7481,                0.83093,                0.56481,                0.68654,                0.30474,                 1.9542,                 1.5429,                 2.3792,              0.0008912,              0.0008912,              0.0008912
                     59,                  1.562,                 1.5029,                 1.7466,                0.75653,                0.62037,                0.69663,                0.30499,                 2.0307,                 1.5656,                 2.4459,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.5354,                 1.4391,                 1.7533,                 0.8311,                0.60185,                0.71547,                0.31704,                 2.0087,                 1.5827,                  2.472,              0.0008516,              0.0008516,              0.0008516
